0.000000000000000000e+00 1.435981385578438819e-06 7.897897620681414775e-06 1.200070157947695329e-05 1.610350553827249350e-05 2.348855266410446554e-05 3.210444097757509676e-05 3.620724493637063866e-05 4.164346018177473338e-05 4.697710532820893107e-05 4.943878770348625622e-05 6.072149859017399306e-05 6.749112512218662704e-05 7.590187323771749133e-05 7.559416294080782738e-05 8.174836887900113346e-05 8.246635957179035837e-05 8.533832234294723093e-05 8.503061204603756698e-05 7.733785462329592761e-05 6.851682611188551590e-05 5.384930195919146207e-05 4.256659107250372522e-05 3.138645028478587862e-05 1.887289821045948259e-05 1.148785108462751055e-05 4.923364750554647743e-06 1.333411286608550483e-06 4.102803958795540315e-07
0.000000000000000000e+00 4.410514255705205005e-06 2.123201048676691749e-05 3.887406750958773751e-05 4.677196513026915737e-05 6.174719957987288193e-05 8.338949046251935022e-05 1.091345853039613604e-04 1.211352868834383086e-04 1.360079512340721429e-04 1.580605225125981722e-04 1.774462712179070958e-04 2.055504783356565477e-04 2.232951054574472546e-04 2.393986109957197447e-04 2.367317884225026662e-04 2.545789856432632294e-04 2.461682375277324058e-04 2.412448727771777284e-04 2.196025818945312601e-04 1.965243096263063420e-04 1.627787470652130284e-04 1.282126237123606201e-04 8.923598610380299235e-05 5.774696572004722349e-05 3.302757186830409538e-05 1.702663642900149212e-05 6.051635839223421766e-06 9.231308907289965047e-07
0.000000000000000000e+00 9.436449105229741295e-06 3.989976849928662637e-05 5.867009661077622211e-05 7.549159284183793036e-05 1.020572484750390489e-04 1.283151938113305036e-04 1.633941676590323834e-04 2.013451042778911359e-04 2.371420688183822000e-04 2.715030519732948414e-04 3.092488483942137998e-04 3.532514208522959478e-04 3.839198804442926489e-04 4.052544610300294939e-04 4.164346018177473067e-04 4.439233883416774306e-04 4.181782935002354069e-04 4.047416105351800495e-04 3.793042259906476490e-04 3.246343632396970786e-04 2.815549216723439089e-04 2.219616941708387153e-04 1.574451019187788443e-04 9.805701461521339050e-05 5.333645146434201764e-05 2.482196395071301496e-05 7.077336828922306395e-06 2.974532870126766186e-06
1.025700989698885079e-07 1.200070157947695329e-05 5.179789997979369112e-05 8.062009779033234758e-05 1.142630902524557912e-04 1.486240734073684326e-04 1.836004771561004019e-04 2.317058535729781053e-04 2.778623981094278874e-04 3.209418396767810570e-04 3.908946471742451041e-04 4.259736210219469297e-04 4.920287647585551340e-04 5.316208229609320490e-04 5.602378805735309724e-04 5.988042377862089986e-04 5.966502657078414729e-04 5.916243308583167765e-04 5.635201237405673517e-04 5.261846077155280356e-04 4.606423144737692757e-04 3.895612358876365377e-04 3.052486145343882092e-04 2.288338908018212328e-04 1.444186993496030208e-04 8.010724729548290314e-05 3.466869345182230536e-05 1.118014078771784660e-05 1.948831880427881133e-06
0.000000000000000000e+00 1.579579524136282955e-05 6.790140551806618800e-05 1.065703328297141518e-04 1.337514090567345983e-04 1.656507098363699281e-04 2.196025818945312601e-04 2.741698745465119742e-04 3.473023551120424900e-04 4.078187135042766619e-04 4.761303994182224109e-04 5.562376467137052733e-04 6.136769021368428329e-04 6.917327474529280261e-04 7.216832163521355158e-04 7.570699004967470190e-04 7.700963030659227883e-04 7.769684996969053329e-04 7.265040110037201742e-04 6.668082134032451242e-04 5.737771336375562404e-04 5.020806344576042015e-04 3.887406750958774158e-04 2.776572579114881204e-04 1.852415987396186187e-04 9.908271560491227936e-05 4.584883423954015874e-05 1.528294474651338512e-05 3.795093661885874566e-06
0.000000000000000000e+00 1.969345900221859097e-05 7.651729383153680567e-05 1.160067819349438779e-04 1.539577185538026167e-04 2.012425341789212253e-04 2.607331915814565626e-04 3.291474475943721679e-04 4.128446483538011956e-04 4.825923156533253673e-04 5.798287694767796088e-04 6.498841470732135122e-04 7.442486381255109624e-04 8.192273804724994890e-04 8.902058889596622081e-04 9.239514515207555758e-04 9.509273875498362553e-04 9.360547231992024210e-04 8.793334584688540729e-04 7.919437341465091320e-04 7.038360191313748713e-04 6.023941912501550554e-04 4.768483901110115680e-04 3.535591311492056253e-04 2.346803864431048884e-04 1.250329506442940700e-04 5.877266670974610558e-05 1.753948692385093317e-05 4.205374057765427910e-06
0.000000000000000000e+00 2.195000117955613563e-05 9.046682729144166170e-05 1.379567831145000372e-04 1.800105236921543180e-04 2.287313207028513493e-04 2.904785202827242312e-04 3.788939455947680610e-04 4.803357734759878227e-04 5.658792360168749154e-04 6.689621854816128668e-04 7.751222379154473763e-04 8.672301867904072276e-04 9.534916400240835317e-04 1.025598419599915104e-03 1.064164776812593239e-03 1.099654031056174382e-03 1.064780197406412377e-03 1.004161268915208403e-03 9.332853305270154319e-04 8.124577539404868008e-04 6.898864856714700695e-04 5.565453570106149508e-04 3.974591335083179169e-04 2.736570240516625297e-04 1.543679989496821777e-04 6.964509720055428823e-05 2.266799187234536054e-05 4.513084354675094399e-06
1.025700989698885079e-07 2.030887959603792226e-05 9.826215481315317098e-05 1.542654288507122942e-04 1.964217395273364585e-04 2.647334254412822075e-04 3.363273545222643358e-04 4.255633406260673417e-04 5.358261970186974608e-04 6.369603146030075993e-04 7.573776107936565881e-04 8.723586917389016719e-04 9.874423427831166122e-04 1.083653095616872019e-03 1.161606370833987139e-03 1.217404504673606563e-03 1.249201235354272009e-03 1.231251468034541508e-03 1.141502631435889221e-03 1.027034400985493527e-03 9.158484137021343213e-04 7.791224717752730754e-04 6.244467625286811117e-04 4.595140433851004763e-04 3.035049228519000547e-04 1.705740745869245784e-04 7.241448987274127732e-05 2.318084236719480159e-05 4.102803958795540209e-06
1.025700989698885079e-07 2.297570216925502111e-05 1.060574823348647074e-04 1.665738407270989335e-04 2.175511799151334824e-04 2.911965109755134426e-04 3.629955802544353378e-04 4.485390427953224305e-04 5.751105449241648068e-04 7.076311127932607492e-04 8.228173339364455458e-04 9.593381356653670790e-04 1.079858001954986033e-03 1.204583242302370615e-03 1.270535815940008854e-03 1.342027174922021072e-03 1.344283717099358563e-03 1.312897266814572758e-03 1.278536283659660036e-03 1.154529034005064882e-03 9.908271560491229563e-04 8.496906998665562606e-04 6.783986345868424708e-04 5.002343726761461365e-04 3.304808588809807343e-04 1.701637941910450174e-04 7.826098551402491945e-05 2.769392672186989429e-05 6.564486334072864504e-06
0.000000000000000000e+00 2.687336593011078591e-05 1.159042118359739944e-04 1.721126260714729117e-04 2.400140315895390726e-04 3.039152032477796428e-04 3.822787588607744051e-04 5.083374104947673911e-04 6.089586775842280308e-04 7.510182646575236506e-04 8.927701414339094844e-04 1.046830430086682093e-03 1.182735811221784054e-03 1.278023433164810754e-03 1.381311522827488418e-03 1.466547275071465725e-03 1.494241201793335616e-03 1.458033956856965045e-03 1.366849138872733901e-03 1.252380908422338641e-03 1.121296321938821013e-03 9.364650035950819549e-04 7.353250395151306401e-04 5.281334395959558486e-04 3.470972149141026688e-04 1.899598232922334749e-04 7.969696689960336928e-05 2.707850612805056301e-05 5.641355443343867576e-06
