3.076973570848341914e-07 2.235934128149795255e-05 1.141557194784734966e-04 1.828747958940864736e-04 2.589786088797354623e-04 3.629803155744094293e-04 4.804181401951211172e-04 6.155998457410583350e-04 7.712947084259843839e-04 9.142714136847373196e-04 1.140121273785005534e-03 1.318996004036989290e-03 1.484126919005850261e-03 1.645565465689693497e-03 1.756951908954403367e-03 1.797260262732516692e-03 1.728336054745513699e-03 1.601872440983646796e-03 1.417664289875526264e-03 1.192019561346647875e-03 9.566310831767496636e-04 6.885241193701639641e-04 4.781616929098323810e-04 3.186718961541933049e-04 1.729259146816768242e-04 8.574499684097379080e-05 3.333388035085704018e-05 9.538618069629861999e-06 1.333355214034281726e-06
1.025657856949447481e-07 2.523118328095640719e-05 1.247199954050527866e-04 1.944647296776152187e-04 2.627735429504483812e-04 3.719035389298696237e-04 4.926234686928195571e-04 6.289333978814011430e-04 8.023721414915526134e-04 9.768365429586537557e-04 1.158377983638706008e-03 1.368432712741952635e-03 1.550794679707564409e-03 1.691617503466723467e-03 1.821978617084998473e-03 1.848030326651514286e-03 1.808747630730350416e-03 1.689976450895604426e-03 1.474690866721915447e-03 1.231507388839201463e-03 1.009042199666866299e-03 7.236016180778351552e-04 5.151879415457074609e-04 3.387747901504024840e-04 1.825670985370016262e-04 8.615525998375357826e-05 3.959039327824867023e-05 1.056427592657930863e-05 1.846184142509005254e-06
0.000000000000000000e+00 2.502605170956651346e-05 1.334380871891231008e-04 2.013366373191765300e-04 2.719018978772985099e-04 3.751856440721078692e-04 5.059570208331623650e-04 6.423695158074388097e-04 8.176544435600994728e-04 1.006580620810187737e-03 1.219302060341503078e-03 1.388843304095246662e-03 1.577256652416860090e-03 1.737977238600838664e-03 1.849363681865548534e-03 1.924646968565637975e-03 1.856953550006974372e-03 1.741977304242941409e-03 1.529563562068710861e-03 1.291816070827828946e-03 1.034273382947822808e-03 7.721152347115439046e-04 5.395985985411043406e-04 3.560058421471532322e-04 1.944647296776152187e-04 9.066815455433115904e-05 3.774420913573966053e-05 1.220532849769842460e-05 2.461578856678673531e-06
0.000000000000000000e+00 2.748763056624519080e-05 1.287200610471556398e-04 1.907723613925972129e-04 2.752865688052316684e-04 3.741599862151584141e-04 5.037005735478736288e-04 6.563184626619513124e-04 8.343726666283754392e-04 1.004837002453373620e-03 1.222994428626521246e-03 1.401766593092809710e-03 1.600949348912392416e-03 1.740233685886127509e-03 1.856953550006974372e-03 1.901569666784275452e-03 1.889877167215051577e-03 1.786798552591632207e-03 1.560025600420109505e-03 1.311098438538478442e-03 1.070684236869528247e-03 7.978592469209751410e-04 5.562142558236852314e-04 3.648264997169184051e-04 2.032853872473804459e-04 9.600157541046827408e-05 4.071861692089306543e-05 1.138480221213886492e-05 2.871841999458452524e-06
0.000000000000000000e+00 2.871841999458452609e-05 1.209250613343398542e-04 1.970288743199888294e-04 2.942612391587964252e-04 3.829806437849236412e-04 5.065724155473320597e-04 6.638057650176823997e-04 8.287315484151534361e-04 1.006478055024492661e-03 1.188429758847324783e-03 1.383407317453414593e-03 1.577666915559639959e-03 1.733977172958735703e-03 1.867825523290638510e-03 1.904749206140818676e-03 1.903928679855259156e-03 1.771311118951695521e-03 1.591308165057067668e-03 1.348227252960048543e-03 1.093658972865195695e-03 8.184749698456589935e-04 5.804197812476922852e-04 3.675957759306819231e-04 2.131317026740951824e-04 1.074889434083020791e-04 4.215453792062228767e-05 1.466690735437709856e-05 3.076973570848342020e-06
0.000000000000000000e+00 3.005177520861880824e-05 1.336432187605130081e-04 2.001058478908371676e-04 2.729275557342479650e-04 3.892371567123152848e-04 4.879054425508520961e-04 6.501645155202546902e-04 8.277058905582039810e-04 9.866828583853684380e-04 1.178275746063525090e-03 1.386894554167042827e-03 1.572025797346417956e-03 1.710797305391678321e-03 1.837568616510629801e-03 1.902903021998309701e-03 1.850286773936803131e-03 1.764336645524439487e-03 1.585461915272455731e-03 1.349868305531167585e-03 1.112838774790150332e-03 8.333470087714259841e-04 5.888301756746777520e-04 3.726214994297342314e-04 2.111829527458912122e-04 1.116941406217948260e-04 3.928269592116382964e-05 1.415407842590237439e-05 3.179539356543286768e-06
0.000000000000000000e+00 2.369269649553223470e-05 1.298482846898000350e-04 2.041059135329400208e-04 2.783635423760799795e-04 3.764164335004472044e-04 4.907772845503105812e-04 6.397028053793704216e-04 8.002182599919588444e-04 9.774519376728233420e-04 1.167096075422776160e-03 1.361560805100391460e-03 1.528230206854676613e-03 1.677771122397906040e-03 1.770182895309051424e-03 1.855004800078770538e-03 1.817260590943030850e-03 1.709771647534728866e-03 1.568230863275705145e-03 1.333150082462891727e-03 1.084530617938345674e-03 8.457574688405143041e-04 5.884199125318979916e-04 3.708778810729201686e-04 2.191830840300968916e-04 1.073863776226071390e-04 4.153914320645262003e-05 1.189763114061358909e-05 2.051315713898894962e-06
0.000000000000000000e+00 3.128256463695814352e-05 1.231815086196286311e-04 1.991827558195826797e-04 2.802097265185890095e-04 3.647239339312234921e-04 4.659563644121339412e-04 6.140613589556341524e-04 7.514995117868601606e-04 9.402205574655584904e-04 1.104736077720249766e-03 1.301457254683153911e-03 1.445151920441771400e-03 1.618385532480533153e-03 1.725669344317445203e-03 1.783926710592173776e-03 1.763618685024574825e-03 1.627206190050298163e-03 1.467716393294659196e-03 1.257764229977107210e-03 1.050991606016098666e-03 8.160133909889803229e-04 5.782658997480984078e-04 3.773395255717016923e-04 2.184651235302322839e-04 1.071812460512172453e-04 3.774420913573966053e-05 1.333355214034281641e-05 3.076973570848342020e-06
0.000000000000000000e+00 2.461578856678673616e-05 1.242071664765780591e-04 1.944647296776152187e-04 2.707736742346540876e-04 3.609289998605105191e-04 4.570331410566737468e-04 5.822659653902013694e-04 7.148835262937647868e-04 8.943736512599181291e-04 1.050376211301928863e-03 1.221455941841097063e-03 1.385663764738703438e-03 1.528332772640371472e-03 1.608231519696733461e-03 1.677976253969295974e-03 1.667617109614106564e-03 1.550692113921869550e-03 1.378176462382972459e-03 1.207404429200889485e-03 9.691441090315328424e-04 7.461660909307229507e-04 5.441114931116818130e-04 3.646213681455285249e-04 2.121060448171457273e-04 9.559131226768850017e-05 4.102631427797789247e-05 1.292328899756303572e-05 2.564144642373618280e-06
1.025657856949447481e-07 2.800045949471991497e-05 1.285149294757657597e-04 1.974391374627686168e-04 2.657479507356018335e-04 3.398004480073519391e-04 4.390841285600584451e-04 5.573424794663296537e-04 6.996012242252180359e-04 8.393983901274277475e-04 9.933496344555396793e-04 1.150788115497279954e-03 1.309867649110139053e-03 1.416843763589966743e-03 1.515204352071418490e-03 1.555512705849531815e-03 1.528743035783151341e-03 1.421869487089018943e-03 1.305457320325256656e-03 1.101659104149401401e-03 8.836042437619489589e-04 6.996012242252180359e-04 5.044185340477381823e-04 3.404158427215215796e-04 1.997981505337523473e-04 1.026683514806396780e-04 3.764164335004472044e-05 1.138480221213886492e-05 1.846184142509005254e-06
0.000000000000000000e+00 2.738506478055024394e-05 1.240020349051882060e-04 1.908749271782921530e-04 2.554913721661073367e-04 3.325182772230108404e-04 4.144683399932716852e-04 5.482141245394796334e-04 6.643185939461571272e-04 7.826795106381233573e-04 9.351948339665060736e-04 1.060530224085728555e-03 1.186275877347730797e-03 1.299611070540644718e-03 1.373766133598089845e-03 1.440639025871193711e-03 1.391612580309010234e-03 1.313252320038072428e-03 1.178686009206304959e-03 9.965291738120831203e-04 8.082183912761645508e-04 6.349847792374029064e-04 4.723154431252204978e-04 3.227745275819910711e-04 1.845158484652055964e-04 8.984762826877158411e-05 3.733394599295987985e-05 1.169249956922370044e-05 3.076973570848342020e-06
0.000000000000000000e+00 2.728249899485530046e-05 1.146685484069482106e-04 1.829773616797814137e-04 2.451322278109179268e-04 3.240053170103304064e-04 4.055451166378114909e-04 5.109827443322146733e-04 6.136510958128542836e-04 7.471917487876724058e-04 8.589884551951621448e-04 9.870931215281480899e-04 1.068120092227154610e-03 1.183814298491052235e-03 1.223814954912080550e-03 1.272841400474264244e-03 1.248841006621647124e-03 1.135403247643038344e-03 1.013247396880358978e-03 8.645270076226891807e-04 6.928318823693517189e-04 5.203162308304546280e-04 3.775446571430916267e-04 2.465681488106471423e-04 1.240020349051882060e-04 5.466756377540554101e-05 1.907723613925972400e-05 4.820591927662402738e-06 9.230920712545026272e-07
0.000000000000000000e+00 2.194907813871817186e-05 1.148736799783381043e-04 1.697463753251335459e-04 2.351833465985083045e-04 3.002100547291032214e-04 3.820575517136691533e-04 4.827771532661048748e-04 5.829839258900658145e-04 6.793957644433139438e-04 7.791922739244952316e-04 8.924249013317141861e-04 9.619645040328866567e-04 1.037555488090060891e-03 1.082479302224446764e-03 1.078786933939428596e-03 1.028939962091685598e-03 9.347845708237263133e-04 6.725238568017526597e-04 4.227761686345621849e-04 2.498502539528853878e-04 1.169249956922370010e-04 3.353901192224693391e-05 1.128223642644392229e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.948881212409639297e-06 8.441164162693951542e-05 1.572333494703502857e-04 2.152855841736890056e-04 2.943638049444913924e-04 3.614418287889852466e-04 4.487253124153832472e-04 5.423678747548676959e-04 6.118049116703453078e-04 7.080116186522035027e-04 7.736537214969680873e-04 8.577576657668227553e-04 8.903735856178152759e-04 7.749870767110024440e-04 5.024697841195342393e-04 2.473886750962067172e-04 4.471868256299590510e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.025657856949447481e-06 2.512861749526146033e-05 8.707835205500809327e-05 1.863620326077145722e-04 2.597991351652950373e-04 3.244155801531102210e-04 4.022630114955732454e-04 4.819566269805452999e-04 5.449320193972413337e-04 6.194973455974662211e-04 6.451387920212023818e-04 4.069810376375407063e-04 1.371304554741411066e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.025657856949447481e-06 1.856440721078499983e-05 8.748861519778785363e-05 2.020545978190411377e-04 2.982613048008993326e-04 3.616469603603751810e-04 4.181607082782896911e-04 4.531356412002658608e-04 2.453373593823078070e-04 2.646197270929574247e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.641183855324805477e-06 7.261657627202087659e-05 2.067726239610085716e-04 3.029793309428667394e-04 2.514913065240044834e-04 3.784677492143460740e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.230855070442180884e-06 6.338565555947584841e-05 1.170275614779319411e-04 2.666710428068563451e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.153881499593839711e-06 1.025657856949447481e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
