0.000000000000000000e+00 7.993752002716064453e+00
2.000025000312503876e-05 7.981247425079345703e+00
4.000050000625007753e-05 7.897895812988281250e+00
6.000075000937511629e-05 7.866238117218017578e+00
8.000100001250015505e-05 7.889643669128417969e+00
1.000012500156251938e-04 7.918204784393310547e+00
1.200015000187502326e-04 7.956778049468994141e+00
1.400017500218752849e-04 7.903915882110595703e+00
1.600020000250003101e-04 7.893404483795166016e+00
1.800022500281253353e-04 8.130878448486328125e+00
2.000025000312503876e-04 8.100069999694824219e+00
2.200027500343754400e-04 7.942891120910644531e+00
2.400030000375004652e-04 8.209517478942871094e+00
2.600032500406254904e-04 8.029585838317871094e+00
2.800035000437505698e-04 7.994491577148437500e+00
3.000037500468755950e-04 7.961430549621582031e+00
3.200040000500006202e-04 7.921221733093261719e+00
3.400042500531256454e-04 7.991429328918457031e+00
3.600045000562506706e-04 7.987742424011230469e+00
3.800047500593757501e-04 8.119046211242675781e+00
4.000050000625007753e-04 7.904555320739746094e+00
4.200052500656258005e-04 8.002758979797363281e+00
4.400055000687508799e-04 7.974258422851562500e+00
4.600057500718759051e-04 8.081132888793945312e+00
4.800060000750009303e-04 8.051607131958007812e+00
5.000062500781259555e-04 8.194763183593750000e+00
5.200065000812509807e-04 8.161175727844238281e+00
5.400067500843760060e-04 8.174242973327636719e+00
5.600070000875011396e-04 8.141515731811523438e+00
5.800072500906261648e-04 8.045445442199707031e+00
6.000075000937511900e-04 8.132545471191406250e+00
6.200077500968762152e-04 8.267757415771484375e+00
6.400080001000012404e-04 8.013601303100585938e+00
6.600082501031262656e-04 8.159684181213378906e+00
6.800085001062512909e-04 8.076991081237792969e+00
7.000087501093763161e-04 8.044956207275390625e+00
7.200090001125013413e-04 8.052606582641601562e+00
7.400092501156264749e-04 8.012421607971191406e+00
7.600095001187515001e-04 7.998843193054199219e+00
7.800097501218765253e-04 8.113012313842773438e+00
8.000100001250015505e-04 8.036062240600585938e+00
8.200102501281265758e-04 8.082082748413085938e+00
8.400105001312516010e-04 8.167131423950195312e+00
8.600107501343766262e-04 8.055848121643066406e+00
8.800110001375017598e-04 8.035334587097167969e+00
9.000112501406267850e-04 7.992683410644531250e+00
9.200115001437518102e-04 8.148671150207519531e+00
9.400117501468768354e-04 8.164180755615234375e+00
9.600120001500018607e-04 8.147473335266113281e+00
